,Date,Date (Month),Hurricane,Lat (N),Lat from 20,Long (W),Long from 80,Max_Wind,Month from 9,Start
761,19451002,10,1,15.5,4.5,81.0,1.0,50,1, TS
762,19451010,10,1,14.0,6.0,77.9,2.0999999999999943,50,1, TD
763,19460613,6,0,27.5,7.5,86.5,6.5,50,3, TD
764,19460705,7,1,31.4,11.399999999999999,79.3,0.7000000000000028,50,2, EX
765,19460825,8,0,21.0,1.0,94.0,14.0,50,1, TS
766,19460912,9,1,23.5,3.5,79.0,1.0,50,0, TS
767,19461001,10,0,32.5,12.5,36.5,43.5,50,1, TD
768,19461005,10,1,18.2,1.8000000000000007,87.5,7.5,50,1, TS
769,19461031,10,0,21.9,1.8999999999999986,73.5,6.5,50,1, TD
770,19470731,7,0,19.5,0.5,93.6,13.599999999999994,50,2, TD
771,19470809,8,1,12.7,7.300000000000001,75.5,4.5,50,1, TD
772,19470818,8,1,23.3,3.3000000000000007,82.0,2.0,50,1, TD
773,19470904,9,1,14.5,5.5,20.1,59.9,50,0, TD
774,19470907,9,0,27.7,7.699999999999999,85.6,5.599999999999994,50,0, TD
775,19470920,9,0,19.2,0.8000000000000007,77.7,2.299999999999997,50,0, TS
776,19471005,10,0,25.0,5.0,78.5,1.5,50,1, EX
777,19471008,10,0,34.7,14.700000000000003,42.8,37.2,50,1, TS
778,19471008,10,1,13.5,6.5,82.3,2.299999999999997,50,1, TD
779,19471017,10,1,19.0,1.0,63.2,16.799999999999997,50,1, TS
780,19480522,5,0,17.1,2.8999999999999986,73.2,6.799999999999997,50,4, TD
781,19480707,7,0,27.5,7.5,89.4,9.400000000000006,50,2, TD
782,19480826,8,1,20.4,0.3999999999999986,60.6,19.4,55,1, TS
783,19480830,8,0,12.9,7.1,55.4,24.6,50,1, TS
784,19480901,9,1,24.3,4.300000000000001,94.8,14.799999999999997,50,0, TD
785,19480904,9,1,14.3,5.699999999999999,20.2,59.8,50,0, TS
786,19480907,9,0,36.0,16.0,58.0,22.0,50,0, EX
787,19480918,9,1,18.2,1.8000000000000007,79.2,0.7999999999999972,50,0, TS
788,19481003,10,1,16.7,3.3000000000000007,83.5,3.5,50,1, TD
789,19481108,11,1,25.8,5.800000000000001,66.0,14.0,50,2, TS
790,19490821,8,1,21.2,1.1999999999999993,61.5,18.5,55,1, TS
791,19490823,8,1,18.0,2.0,60.0,20.0,50,1, TS
792,19490830,8,0,11.9,8.1,55.8,24.200000000000003,50,1, TD
793,19490903,9,1,18.5,1.5,65.4,14.599999999999994,50,0, TD
794,19490903,9,0,23.7,3.6999999999999993,89.0,9.0,50,0, TS
795,19490905,9,0,27.3,7.300000000000001,40.4,39.6,50,0, TS
796,19490911,9,0,31.0,11.0,72.8,7.200000000000003,50,0, EX
797,19490913,9,0,16.0,4.0,32.0,48.0,50,0, TS
798,19490920,9,1,26.0,6.0,91.8,11.799999999999997,50,0, TS
799,19490920,9,1,14.2,5.800000000000001,60.8,19.200000000000003,50,0, TS
800,19490927,9,1,13.2,6.800000000000001,90.0,10.0,50,0, TD
801,19491002,10,0,24.0,4.0,56.8,23.200000000000003,50,1, TS
802,19491013,10,1,20.8,0.8000000000000007,74.7,5.299999999999997,50,1, TD
803,19491013,10,0,21.8,1.8000000000000007,49.2,30.799999999999997,50,1, TS
804,19491101,11,0,26.0,6.0,45.5,34.5,50,2, TS
805,19491103,11,0,18.0,2.0,82.5,2.5,50,2, TS
806,19500812,8,1,17.1,2.8999999999999986,55.5,24.5,50,1, TS
807,19500818,8,1,12.0,8.0,54.0,26.0,50,1, TD
808,19500821,8,1,11.1,8.9,26.4,53.6,50,1, TS
809,19500830,8,1,15.2,4.800000000000001,55.6,24.4,80,1, HU
810,19500901,9,1,19.7,0.3000000000000007,83.2,3.200000000000003,50,0, TS
811,19500908,9,1,15.5,4.5,41.0,39.0,50,0, TS
812,19500927,9,1,24.6,4.600000000000001,51.0,29.0,50,0, TS
813,19501001,10,0,25.6,5.600000000000001,88.4,8.400000000000006,50,1, TD
814,19501008,10,1,23.3,3.3000000000000007,90.4,10.400000000000006,50,1, TS
815,19501011,10,1,22.4,2.3999999999999986,47.0,33.0,50,1, TS
816,19501013,10,1,16.0,4.0,84.2,4.200000000000003,50,1, TD
817,19501017,10,0,22.0,2.0,42.0,38.0,50,1, TS
818,19501018,10,1,25.5,5.5,89.5,9.5,50,1, TS
819,19501025,10,0,24.7,4.699999999999999,42.2,37.8,50,1, TD
820,19501027,10,0,26.0,6.0,26.0,54.0,50,1, TS
821,19501110,11,0,33.7,13.700000000000003,58.5,21.5,50,2, TS
822,19510102,1,0,30.5,10.5,58.0,22.0,50,8, EX
823,19510516,5,1,32.0,12.0,68.0,12.0,50,4, TD
824,19510802,8,0,20.9,0.8999999999999986,52.9,27.1,50,1, TD
825,19510812,8,1,12.1,7.9,44.1,35.9,50,1, TD
826,19510827,8,1,12.3,7.699999999999999,25.6,54.4,50,1, TD
827,19510901,9,1,12.5,7.5,32.0,48.0,50,0, TD
828,19510902,9,1,12.6,7.4,20.3,59.7,50,0, TD
829,19510919,9,0,19.4,0.6000000000000014,93.2,13.200000000000003,50,0, TD
830,19510929,9,1,20.2,0.1999999999999993,85.8,5.799999999999997,50,0, TD
831,19511012,10,0,15.5,4.5,80.2,0.20000000000000284,50,1, TD
832,19511015,10,1,27.7,7.699999999999999,76.0,4.0,50,1, TS
833,19511203,12,1,39.0,19.0,53.0,27.0,60,3, EX
834,19520202,2,0,18.5,1.5,87.2,7.200000000000003,50,7, LO
835,19520818,8,1,14.6,5.4,19.0,61.0,50,1, TD
836,19520827,8,0,32.2,12.200000000000003,77.6,2.4000000000000057,50,1, TS
837,19520831,8,1,15.4,4.6,53.9,26.1,50,1, TS
838,19520908,9,0,42.0,22.0,23.0,57.0,50,0, TS
839,19520924,9,1,20.0,0.0,69.2,10.799999999999997,50,0, TD
840,19520924,9,0,12.6,7.4,48.7,31.299999999999997,50,0, TD
841,19520925,9,0,12.4,7.6,22.7,57.3,50,0, TD
842,19521006,10,1,15.2,4.800000000000001,51.0,29.0,50,1, TD
843,19521020,10,1,11.4,8.6,77.7,2.299999999999997,50,1, TD
844,19521124,11,0,22.5,2.5,60.0,20.0,50,2, EX
845,19530525,5,0,14.4,5.6,81.8,1.7999999999999972,50,4, TD
846,19530711,7,0,26.1,6.100000000000001,81.3,1.2999999999999972,50,2, TD
847,19530811,8,1,22.8,2.8000000000000007,74.4,5.599999999999994,50,1, TD
848,19530828,8,1,14.0,6.0,20.5,59.5,50,1, TD
849,19530829,8,0,26.3,6.300000000000001,80.9,0.9000000000000057,50,1, TD
850,19530908,9,1,18.3,1.6999999999999993,65.1,14.900000000000006,50,0, TD
851,19530915,9,1,18.9,1.1000000000000014,64.0,16.0,50,0, TS
852,19530915,9,0,23.2,3.1999999999999993,90.4,10.400000000000006,50,0, TD
853,19530923,9,1,15.0,5.0,78.0,2.0,50,0, TS
854,19531002,10,1,13.1,6.9,35.5,44.5,50,1, TS
855,19531003,10,0,22.7,2.6999999999999993,81.3,1.2999999999999972,50,1, TD
856,19531007,10,1,20.5,0.5,86.4,6.400000000000006,50,1, TD
857,19531123,11,0,22.1,2.1000000000000014,55.3,24.700000000000003,50,2, TS
858,19531207,12,0,18.0,2.0,52.5,27.5,50,3, TS
859,19540528,5,0,30.7,10.7,80.0,0.0,50,4, TD
860,19540618,6,0,25.8,5.800000000000001,80.8,0.7999999999999972,50,3, TD
861,19540624,6,1,22.2,2.1999999999999993,93.7,13.700000000000003,50,3, TS
862,19540710,7,0,31.8,11.8,81.0,1.0,50,2, TS
863,19540727,7,0,27.8,7.800000000000001,90.1,10.099999999999994,50,2, TD
864,19540825,8,1,23.8,3.8000000000000007,75.0,5.0,50,1, TD
865,19540831,8,1,20.5,0.5,68.6,11.400000000000006,50,1, TS
866,19540905,9,1,19.8,0.1999999999999993,65.3,14.700000000000003,50,0, TD
867,19540906,9,0,34.0,14.0,44.2,35.8,50,0, TD
868,19540910,9,0,22.5,2.5,94.5,14.5,50,0, TD
869,19540915,9,0,25.5,5.5,89.0,9.0,50,0, TD
870,19540924,9,0,14.1,5.9,75.8,4.200000000000003,50,0, TS
871,19540925,9,1,29.2,9.2,56.5,23.5,50,0, TD
872,19541005,10,1,12.0,8.0,58.5,21.5,50,1, TS
873,19541116,11,0,23.7,3.6999999999999993,43.5,36.5,50,2, TD
874,19541230,12,1,22.1,2.1000000000000014,50.9,29.1,50,3, TD
875,19550731,7,0,27.5,7.5,87.5,7.5,50,2, TD
876,19550803,8,1,15.3,4.699999999999999,40.0,40.0,50,1, TD
877,19550807,8,1,15.7,4.300000000000001,41.2,38.8,50,1, TD
878,19550821,8,1,11.4,8.6,42.0,38.0,50,1, TD
879,19550825,8,0,24.6,4.600000000000001,85.1,5.099999999999994,50,1, TD
880,19550902,9,1,19.0,1.0,31.1,48.9,50,0, TS
881,19550903,9,1,19.5,0.5,93.3,13.299999999999997,50,0, TD
882,19550910,9,1,13.6,6.4,41.4,38.6,50,0, TD
883,19550912,9,1,19.2,0.8000000000000007,66.1,13.900000000000006,50,0, TS
884,19550921,9,1,13.2,6.800000000000001,52.6,27.4,50,0, TS
885,19550923,9,0,20.0,0.0,45.5,34.5,50,0, TD
886,19551010,10,0,28.8,8.8,42.2,37.8,50,1, TS
887,19551014,10,1,12.5,7.5,79.3,0.7000000000000028,50,1, TD
888,19560612,6,0,20.0,0.0,91.5,11.5,50,3, TD
889,19560725,7,1,20.8,0.8000000000000007,92.5,12.5,50,2, TD
890,19560809,8,1,13.5,6.5,47.2,32.8,50,1, TS
891,19560907,9,0,24.8,4.800000000000001,75.0,5.0,50,0, TD
892,19560910,9,0,20.5,0.5,91.1,11.099999999999994,50,0, TD
893,19560911,9,0,23.5,3.5,75.7,4.299999999999997,50,0, TD
894,19560920,9,1,18.0,2.0,86.5,6.5,50,0, TD
895,19561031,10,1,20.0,0.0,74.7,5.299999999999997,50,1, TD
896,19560607,6,0,34.0,14.0,75.1,4.900000000000006,50,3, TS
897,19561009,10,0,15.3,4.699999999999999,46.0,34.0,50,1, TS
898,19561014,10,0,22.6,2.6000000000000014,79.8,0.20000000000000284,50,1, TS
899,19561119,11,0,25.0,5.0,47.0,33.0,50,2, TD
900,19570608,6,0,25.0,5.0,89.2,9.200000000000003,50,3, TS
901,19570624,6,1,21.0,1.0,93.0,13.0,50,3, TD
902,19570808,8,0,27.0,7.0,87.4,7.400000000000006,50,1, TD
903,19570902,9,1,13.0,7.0,21.3,58.7,50,0, TD
904,19570907,9,0,23.9,3.8999999999999986,89.8,9.799999999999997,50,0, TS
905,19570916,9,0,20.8,0.8000000000000007,93.0,13.0,50,0, TD
906,19570920,9,1,31.7,11.7,65.8,14.200000000000003,50,0, TD
907,19571023,10,0,23.3,3.3000000000000007,58.0,22.0,50,1, TD
908,19580614,6,0,21.1,1.1000000000000014,94.5,14.5,50,3, TD
909,19580808,8,0,16.5,3.5,20.5,59.5,50,1, TD
910,19580811,8,1,12.0,8.0,20.5,59.5,50,1, TD
911,19580823,8,1,25.0,5.0,73.0,7.0,50,1, TD
912,19580830,8,1,12.5,7.5,58.0,22.0,50,1, TD
913,19580904,9,1,10.1,9.9,44.8,35.2,50,0, TD
914,19580914,9,0,17.4,2.6000000000000014,67.5,12.5,50,0, TS
915,19580921,9,1,17.0,3.0,52.0,28.0,50,0, TD
916,19580924,9,1,17.5,2.5,51.5,28.5,50,0, TS
917,19581004,10,1,18.5,1.5,81.1,1.0999999999999943,50,1, TD
918,19580525,5,0,25.0,5.0,80.5,0.5,50,4, TD
919,19581015,10,0,21.3,1.3000000000000007,68.7,11.299999999999997,50,1, TD
920,19590528,5,0,23.3,3.3000000000000007,86.5,6.5,50,4, TD
921,19590615,6,0,21.1,1.1000000000000014,94.7,14.700000000000003,50,3, TS
922,19590618,6,1,26.3,6.300000000000001,86.3,6.299999999999997,50,3, TS
923,19590704,7,1,31.5,11.5,79.0,1.0,50,2, TD
924,19590722,7,1,27.5,7.5,91.2,11.200000000000003,50,2, TD
925,19590818,8,0,14.3,5.699999999999999,57.9,22.1,50,1, TS
926,19590909,9,1,16.8,3.1999999999999993,45.8,34.2,50,0, TD
927,19590920,9,1,19.8,0.1999999999999993,68.3,11.700000000000003,50,0, TD
928,19590927,9,1,26.8,6.800000000000001,49.9,30.1,50,0, TD
929,19591006,10,0,23.2,3.1999999999999993,92.5,12.5,50,1, TD
930,19591014,10,1,14.0,6.0,73.5,6.5,50,1, TD
931,19590802,8,0,35.0,15.0,76.5,3.5,50,1, TD
932,19590828,8,0,33.7,13.700000000000003,54.4,25.6,50,1, TS
933,19590909,9,0,32.3,12.299999999999997,67.5,12.5,50,0, TD
934,19600622,6,0,19.2,0.8000000000000007,93.2,13.200000000000003,50,3, TD
935,19600709,7,1,12.0,8.0,55.8,24.200000000000003,50,2, TS
936,19600727,7,0,27.7,7.699999999999999,85.1,5.099999999999994,50,2, TD
937,19600817,8,1,26.0,6.0,74.7,5.299999999999997,50,1, TD
938,19600829,8,1,10.2,9.8,22.8,57.2,50,1, TD
939,19600912,9,1,22.0,2.0,93.0,13.0,50,0, TD
940,19600917,9,0,20.9,0.8999999999999986,64.0,16.0,50,0, TD
941,19600901,9,0,23.0,3.0,49.0,31.0,50,0, TD
942,19610720,7,1,11.5,8.5,60.2,19.799999999999997,50,2, TS
943,19610902,9,1,13.3,6.699999999999999,41.7,38.3,50,0, TS
944,19610903,9,1,12.5,7.5,77.0,3.0,50,0, TD
945,19610906,9,1,15.1,4.9,24.1,55.9,50,0, TS
946,19610910,9,1,11.7,8.3,32.1,47.9,50,0, TD
947,19610912,9,0,25.8,5.800000000000001,78.0,2.0,50,0, TD
948,19610930,9,1,16.0,4.0,57.0,23.0,50,0, TD
949,19611016,10,0,17.5,2.5,77.0,3.0,50,1, TD
950,19611027,10,1,11.6,8.4,81.5,1.5,50,1, TS
951,19611101,11,1,17.0,3.0,62.0,18.0,50,2, TD
952,19611105,11,0,20.8,0.8000000000000007,94.7,14.700000000000003,50,2, TS
953,19620826,8,1,25.3,5.300000000000001,79.7,0.29999999999999716,50,1, TD
954,19620827,8,0,16.0,4.0,18.8,61.2,50,1, TD
955,19620912,9,0,15.9,4.1,45.9,34.1,50,0, TD
956,19620929,9,1,14.5,5.5,48.9,31.1,50,0, TD
957,19621014,10,1,22.1,2.1000000000000014,71.4,8.599999999999994,50,1, TD
958,19630731,7,1,11.0,9.0,39.4,40.6,50,2, TD
959,19630820,8,1,13.7,6.300000000000001,49.5,30.5,50,1, TD
960,19630910,9,0,30.5,10.5,66.4,13.599999999999994,50,0, TD
961,19630916,9,1,26.7,6.699999999999999,93.7,13.700000000000003,50,0, TS
962,19630919,9,1,14.4,5.6,38.3,41.7,50,0, TD
963,19630923,9,1,11.0,9.0,52.0,28.0,50,0, TD
964,19630926,9,1,8.0,12.0,33.0,47.0,50,0, TD
965,19631016,10,1,21.0,1.0,72.0,8.0,50,1, TD
966,19631025,10,0,15.2,4.800000000000001,58.9,21.1,50,1, TD
967,19640602,6,0,17.9,2.1000000000000014,86.1,6.099999999999994,50,3, TD
968,19640728,7,0,19.1,0.8999999999999986,43.5,36.5,50,2, TD
969,19640805,8,0,27.0,7.0,88.1,8.099999999999994,50,1, TD
970,19640807,8,0,32.0,12.0,69.0,11.0,50,1, TD
971,19640820,8,1,13.1,6.9,44.3,35.7,50,1, TD
972,19640828,8,1,14.0,6.0,18.0,62.0,50,1, TD
973,19640904,9,1,17.7,2.3000000000000007,35.4,44.6,50,0, TD
974,19640905,9,0,16.3,3.6999999999999993,19.7,60.3,50,0, TD
975,19640913,9,1,14.7,5.300000000000001,44.3,35.7,50,0, TD
976,19640928,9,1,21.2,1.1999999999999993,80.0,0.0,50,0, TD
977,19641008,10,1,13.0,7.0,80.0,0.0,50,1, TD
978,19641105,11,0,11.3,8.7,80.1,0.09999999999999432,50,2, TD
979,19650611,6,0,12.5,7.5,91.3,11.299999999999997,50,3, TD
980,19650821,8,1,32.4,12.399999999999999,51.8,28.200000000000003,50,1, TS
981,19650827,8,1,10.9,9.1,50.5,29.5,50,1, TD
982,19650916,9,1,13.3,6.699999999999999,20.1,59.9,50,0, TD
983,19650924,9,0,17.5,2.5,84.7,4.700000000000003,50,0, TD
984,19651012,10,1,15.6,4.4,45.5,34.5,50,1, TD
985,19660604,6,1,12.7,7.300000000000001,84.0,4.0,50,3, TD
986,19660701,7,1,32.4,12.399999999999999,57.8,22.200000000000003,50,2, TD
987,19660713,7,1,19.1,0.8999999999999986,59.5,20.5,50,2, TD
988,19660722,7,1,31.0,11.0,41.0,39.0,50,2, TD
989,19660722,7,0,10.0,10.0,35.0,45.0,50,2, TD
990,19660821,8,1,12.9,7.1,20.5,59.5,50,1, TD
991,19660901,9,0,13.7,6.300000000000001,48.4,31.6,50,0, TD
992,19660920,9,0,21.5,1.5,95.4,15.400000000000006,50,0, TD
993,19660921,9,1,9.9,10.1,35.1,44.9,50,0, TD
994,19660927,9,0,10.8,9.2,43.2,36.8,50,0, TD
995,19661104,11,1,26.5,6.5,50.0,30.0,50,2, TD
996,19670610,6,0,18.0,2.0,85.0,5.0,50,3, TD
997,19670610,6,0,28.0,8.0,63.0,17.0,50,3, TD
998,19670614,6,0,27.0,7.0,76.0,4.0,50,3, TD
999,19670618,6,0,23.0,3.0,59.0,21.0,50,3, TD
1000,19670705,7,0,11.0,9.0,15.1,64.9,50,2, TD
1001,19670721,7,0,14.9,5.1,17.0,63.0,50,2, TD
1002,19670803,8,0,19.5,0.5,17.1,62.9,50,1, TD
1003,19670810,8,0,12.9,7.1,13.0,67.0,50,1, TD
1004,19670816,8,0,18.0,2.0,16.1,63.9,50,1, TD
1005,19670820,8,0,21.1,1.1000000000000014,17.0,63.0,50,1, TD
1006,19670828,8,1,15.8,4.199999999999999,35.8,44.2,50,1, TD
1007,19670905,9,1,15.4,4.6,20.3,59.7,50,0, TD
1008,19670905,9,1,14.0,6.0,57.0,23.0,50,0, TD
1009,19670908,9,1,28.5,8.5,77.5,2.5,50,0, TD
1010,19670918,9,0,14.0,6.0,14.5,65.5,50,0, TD
1011,19670922,9,0,10.8,9.2,15.0,65.0,50,0, TD
1012,19670925,9,0,15.1,4.9,18.7,61.3,50,0, TD
1013,19670926,9,0,12.5,7.5,47.0,33.0,50,0, TD
1014,19671001,10,1,20.3,0.3000000000000007,93.0,13.0,50,1, TD
1015,19671003,10,0,13.0,7.0,17.1,62.9,50,1, TD
1016,19671005,10,0,17.0,3.0,18.3,61.7,50,1, TD
1017,19671008,10,0,25.0,5.0,75.2,4.799999999999997,50,1, TD
1018,19671012,10,0,21.0,1.0,71.0,9.0,50,1, TD
1019,19671015,10,0,15.5,4.5,42.5,37.5,50,1, TD
1020,19671019,10,1,20.5,0.5,54.0,26.0,50,1, TD
1021,19671026,10,0,25.9,5.899999999999999,70.9,9.099999999999994,50,1, TD
1022,19680601,6,1,17.2,2.8000000000000007,85.5,5.5,50,3, TD
1023,19680617,6,1,24.0,4.0,80.5,0.5,50,3, TD
1024,19680622,6,0,20.0,0.0,96.0,16.0,50,3, TD
1025,19680704,7,0,27.9,7.899999999999999,88.8,8.799999999999997,50,2, TD
1026,19680810,8,1,25.0,5.0,79.0,1.0,50,1, TD
1027,19680826,8,0,26.0,6.0,87.5,7.5,50,1, TD
1028,19680907,9,0,8.1,11.9,36.5,43.5,50,0, TD
1029,19680911,9,0,12.7,7.300000000000001,21.1,58.9,50,0, TD
1030,19680914,9,0,31.5,11.5,73.0,7.0,50,0, SD
1031,19680917,9,0,12.0,8.0,23.9,56.1,50,0, TD
1032,19680923,9,0,7.9,12.1,43.1,36.9,50,0, TD
1033,19680923,9,0,26.0,6.0,74.0,6.0,50,0, TD
1034,19680925,9,0,18.5,1.5,85.0,5.0,50,0, TD
1035,19681013,10,1,14.0,6.0,80.5,0.5,50,1, TD
1036,19681124,11,0,22.1,2.1000000000000014,72.8,7.200000000000003,50,2, TD
1037,19690529,5,0,12.0,8.0,82.0,2.0,50,4, TD
1038,19690529,5,0,26.1,6.100000000000001,77.8,2.200000000000003,50,4, TD
1039,19690607,6,0,16.5,3.5,81.9,1.9000000000000057,50,3, TD
1040,19690612,6,0,20.5,0.5,85.9,5.900000000000006,50,3, TD
1041,19690725,7,0,9.9,10.1,55.1,24.9,50,2, TD
1042,19690725,7,0,9.2,10.8,27.0,53.0,50,2, TD
1043,19690811,8,1,28.1,8.100000000000001,71.7,8.299999999999997,50,1, TD
1044,19690814,8,1,13.0,7.0,35.5,44.5,50,1, TD
1045,19690814,8,1,18.3,1.6999999999999993,79.7,0.29999999999999716,50,1, TD
1046,19690824,8,0,17.5,2.5,17.0,63.0,50,1, TD
1047,19690824,8,0,15.0,5.0,52.2,27.799999999999997,50,1, TD
1048,19690825,8,0,29.5,9.5,78.5,1.5,50,1, TD
1049,19690829,8,1,11.5,8.5,62.0,18.0,50,1, TD
1050,19690829,8,0,27.5,7.5,79.1,0.9000000000000057,50,1, TD
1051,19690905,9,0,14.9,5.1,17.0,63.0,50,0, TD
1052,19690906,9,1,24.5,4.5,77.0,3.0,50,0, TD
1053,19690914,9,1,11.9,8.1,47.4,32.6,50,0, TD
1054,19690916,9,0,26.0,6.0,88.1,8.099999999999994,50,0, TD
1055,19690919,9,0,25.0,5.0,85.0,5.0,50,0, TD
1056,19690920,9,1,16.0,4.0,47.0,33.0,50,0, TD
1057,19690921,9,1,34.0,14.0,71.0,9.0,50,0, SD
1058,19690924,9,0,36.5,16.5,35.0,45.0,50,0, SD
1059,19690929,9,0,23.5,3.5,85.5,5.5,50,0, SD
1060,19691001,10,0,19.0,1.0,83.7,3.700000000000003,50,1, TD
1061,19691007,10,1,20.5,0.5,68.0,12.0,50,1, TD
1062,19691017,10,1,17.3,2.6999999999999993,85.1,5.099999999999994,50,1, TD
1063,19691028,10,0,30.5,10.5,42.5,37.5,50,1, SD
1064,19691030,10,1,42.5,22.5,57.0,23.0,50,1, EX
1065,19691121,11,1,10.3,9.7,81.0,1.0,50,2, TS
1066,19700517,5,1,11.5,8.5,79.0,1.0,50,4, TD
1067,19700719,7,0,18.5,1.5,83.5,3.5,50,2, TD
1068,19700727,7,0,33.0,13.0,76.5,3.5,50,2, TD
1069,19700731,7,1,18.5,1.5,82.5,2.5,50,2, TD
1070,19700802,8,0,14.0,6.0,18.0,62.0,50,1, TD
1071,19700805,8,0,28.0,8.0,75.0,5.0,50,1, TD
1072,19700811,8,0,19.0,1.0,21.0,59.0,50,1, TD
1073,19700815,8,0,27.0,7.0,75.5,4.5,50,1, TD
1074,19700817,8,0,11.0,9.0,41.0,39.0,50,1, TD
1075,19700903,9,0,18.5,1.5,44.0,36.0,50,0, TD
1076,19700905,9,0,15.0,5.0,19.0,61.0,50,0, TD
1077,19700908,9,1,15.3,4.699999999999999,83.5,3.5,50,0, TD
1078,19700912,9,0,25.5,5.5,77.5,2.5,50,0, TD
1079,19700922,9,0,15.5,4.5,21.0,59.0,50,0, TD
1080,19700923,9,0,9.0,11.0,15.0,65.0,50,0, TD
1081,19700926,9,0,22.4,2.3999999999999986,75.4,4.599999999999994,50,0, TS
1082,19700929,9,0,27.0,7.0,62.0,18.0,50,0, TD
1083,19701012,10,1,24.5,4.5,68.5,11.5,50,1, SD
1084,19701020,10,1,34.0,14.0,48.0,32.0,50,1, SD
1085,19710704,7,0,33.5,13.5,75.5,4.5,50,2, TD
1086,19710707,7,0,29.0,9.0,92.0,12.0,50,2, TD
1087,19710710,7,0,27.0,7.0,97.0,17.0,50,2, TD
1088,19710803,8,1,31.0,11.0,63.5,16.5,50,1, TD
1089,19710806,8,0,25.5,5.5,84.5,4.5,50,1, TD
1090,19710810,8,1,26.7,6.699999999999999,79.9,0.09999999999999432,50,1, TD
1091,19710812,8,0,26.0,6.0,83.5,3.5,50,1, TD
1092,19710818,8,0,13.0,7.0,52.5,27.5,50,1, TD
1093,19710820,8,0,11.5,8.5,47.0,33.0,50,1, TD
1094,19710828,8,0,24.0,4.0,73.0,7.0,50,1, TD
1095,19710903,9,1,27.5,7.5,87.5,7.5,50,0, TD
1096,19710903,9,0,13.5,6.5,17.5,62.5,50,0, TD
1097,19710905,9,1,11.4,8.6,58.0,22.0,50,0, TD
1098,19710906,9,1,25.5,5.5,71.5,8.5,50,0, TD
1099,19710908,9,0,28.5,8.5,73.5,6.5,50,0, TD
1100,19710910,9,0,16.0,4.0,16.0,64.0,50,0, TD
1101,19710911,9,0,27.1,7.100000000000001,72.0,8.0,50,0, TD
1102,19710911,9,1,11.0,9.0,48.5,31.5,50,0, TD
1103,19710921,9,0,11.5,8.5,38.8,41.2,50,0, TD
1104,19711006,10,0,17.5,2.5,84.5,4.5,50,1, TD
1105,19711018,10,0,25.0,5.0,58.5,21.5,50,1, TD
1106,19711112,11,0,12.0,8.0,78.5,1.5,50,2, TD
1107,19720523,5,0,31.2,11.2,78.2,1.7999999999999972,50,4, SD
1108,19720614,6,1,20.0,0.0,89.0,9.0,50,3, TD
1109,19720619,6,0,27.5,7.5,69.0,11.0,50,3, TD
1110,19720710,7,0,27.0,7.0,78.5,1.5,50,2, TD
1111,19720716,7,0,37.0,17.0,38.5,41.5,50,2, TD
1112,19720731,7,0,29.0,9.0,57.0,23.0,50,2, TD
1113,19720805,8,0,15.0,5.0,15.0,65.0,50,1, TD
1114,19720812,8,0,32.0,12.0,77.0,3.0,50,1, TD
1115,19720816,8,0,14.0,6.0,17.0,63.0,50,1, TD
1116,19720822,8,1,36.5,16.5,64.0,16.0,50,1, SD
1117,19720829,8,0,29.0,9.0,78.5,1.5,50,1, TD
1118,19720903,9,0,30.5,10.5,51.5,28.5,50,0, TD
1119,19720905,9,1,23.8,3.8000000000000007,79.4,0.5999999999999943,50,0, TD
1120,19720919,9,0,37.5,17.5,59.5,20.5,50,0, SD
1121,19720920,9,0,13.0,7.0,33.0,47.0,50,0, TD
1122,19721001,10,0,29.5,9.5,53.5,26.5,50,1, TD
1123,19721005,10,0,11.5,8.5,18.0,62.0,50,1, TD
1124,19721016,10,0,12.0,8.0,29.0,51.0,50,1, TD
1125,19721101,11,0,35.0,15.0,47.5,32.5,50,2, SD
1126,19730418,4,0,24.0,4.0,65.0,15.0,50,5, TD
1127,19730502,5,0,25.0,5.0,62.5,17.5,50,4, TD
1128,19730624,6,0,30.0,10.0,79.5,0.5,50,3, TD
1129,19730701,7,1,26.0,6.0,67.8,12.200000000000003,50,2, TD
1130,19730719,7,0,10.5,9.5,34.0,46.0,50,2, TD
1131,19730730,7,0,32.6,12.600000000000001,74.1,5.900000000000006,50,2, SD
1132,19730809,8,0,13.0,7.0,20.0,60.0,50,1, TD
1133,19730818,8,1,20.5,0.5,83.7,3.700000000000003,50,1, TD
1134,19730825,8,0,11.0,9.0,14.0,66.0,50,1, TD
1135,19730901,9,0,20.5,0.5,86.5,6.5,50,0, TD
1136,19730906,9,0,18.0,2.0,86.0,6.0,50,0, TD
1137,19730914,9,1,10.5,9.5,22.4,57.6,50,0, TD
1138,19730924,9,0,28.5,8.5,77.5,2.5,50,0, TD
1139,19731008,10,1,30.0,10.0,65.8,14.200000000000003,50,1, SD
1140,19731010,10,0,24.0,4.0,70.5,9.5,50,1, TD
1141,19731016,10,0,16.3,3.6999999999999993,82.0,2.0,50,1, TD
1142,19731117,11,0,10.0,10.0,80.0,0.0,50,2, TD
1143,19740622,6,0,19.0,1.0,95.0,15.0,50,3, TD
1144,19740624,6,0,24.0,4.0,88.0,8.0,50,3, SD
1145,19740630,6,0,18.0,2.0,21.0,59.0,50,3, TD
1146,19740713,7,0,28.5,8.5,87.0,7.0,50,2, TD
1147,19740716,7,0,29.0,9.0,75.0,5.0,50,2, SD
1148,19740810,8,0,38.0,18.0,70.0,10.0,50,1, SS
